ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume
0.825 SPS 17-26;CH0360677295;SPS17;36067729;97.5;;;20190110;97.5;;0;0;CHF;20180123;101.45;20181011;96.5;20170509;20260507;XSWX;BO;CH;0
0.875 ADECCO 18-26;CH0428194283;ADE18;42819428;101.35;;;20190104;101.35;;0;0;CHF;20190104;101.35;20181012;98.95;20180914;20260916;XSWX;BO;CH;0
0.875 AKB 15-30;CH0262085076;AGK15;26208507;105.1;;;20181221;105.1;;0;0;CHF;20181221;105.1;20180425;102.1;20150122;20300121;XSWX;BO;CH;0
0.875 ALL 17-27;CH0357676110;ALL17;35767611;98.4;98.4;98.4;20190111;98.15;98.4;100000;100000;CHF;20180118;101.85;20181108;96.3;20170329;20270324;XSWX;BO;CH;0
0.875 AMAG 17-24;CH0385997041;AMG171;38599704;99.25;;;20190109;99.25;;0;0;CHF;20180619;101.1;20181130;98.8;20171025;20241023;XSWX;BO;CH;0
0.875 CEMBRA 18-26;CH0419042475;CMB18;41904247;101.8;;;20190110;101.8;;0;0;CHF;20190103;102.15;20181023;100.1;20180606;20260604;XSWX;BO;CH;0
0.875 COOP 14-21;CH0244653520;COB14;24465352;102.45;102.45;102.45;20190111;102.45;102.45;20000;20000;CHF;20180322;103.1;20181128;102.25;20140612;20210611;XSWX;BO;CH;0
0.875 COOP 15-24;CH0287817859;COB151;28781785;103;103;103;20190111;102.95;103;125000;125000;CHF;20180314;103.95;20180727;101.35;20150730;20240729;XSWX;BO;CH;0
0.875 EFIAG 18-23;CH0422393121;EFA18;42239312;101.75;101.75;101.75;20190111;101.95;101.75;50000;50000;CHF;20190109;101.95;20181016;100.05;20181016;20231016;XSWX;BO;CH;0
0.875 EGW 12-23;CH0200370218;EGW44;20037021;105.3;;;20181115;105.3;;0;0;CHF;20180822;105.55;20181115;104.85;20121129;20230321;XSWX;BO;CH;0
0.875 EWGKZ 15-25;CH0285957863;KOE15;28595786;104.75;;;;104.75;;0;0;CHF;;;;;20150708;20250708;XSWX;BO;CH;0
0.875 FISCHER 16-26;CH0319415961;FI16;31941596;98.95;;;20190110;98.95;;0;0;CHF;20180118;102.9;20181207;97.7;20160510;20260508;XSWX;BO;CH;0
0.875 LAU 17-42;CH0361533232;LAU17;36153323;96.95;;;20180627;97;;0;0;CHF;20180409;96.8;20180627;94.3;20171003;20421002;XSWX;BO;CH;0
0.875 MOBN 18-23;CH0398633450;MOB18;39863345;101;101;100.95;20190111;100.9;100.95;60000;60000;CHF;20190111;101;20181009;100.05;20181001;20230928;XSWX;BO;CH;0
0.875 PARG 15-24;CH0268988158;PRG15;26898815;99.55;99.55;99.55;20190111;99.5;99.55;50000;50000;CHF;20180202;103.4;20181211;94.95;20150422;20240422;XSWX;BO;CH;0
0.875 PB S563 12-19;CH0149176122;PB563;14917612;100.92;;;20190109;100.92;;0;0;CHF;20180212;102.32;20190109;100.92;20160301;20190808;XSWX;PB;CH;3550000
0.875 PB S594 14-21;CH0244006414;PB594;24400641;103.65;;;20181219;103.65;;0;0;CHF;20180424;104.59;20181123;103.52;20160301;20211001;XSWX;PB;CH;0
0.875 PB S606 15-35;CH0271288554;PB606;27128855;102.86;;;20190103;102.86;;0;0;CHF;20190103;104.04;20181002;100.14;20160301;20350502;XSWX;PB;CH;0
0.875 PB S611 15-37;CH0282528899;PB611;28252889;102.23;;;20181207;102.24;;0;0;CHF;20180122;102.91;20181017;98.68;20160301;20370623;XSWX;PB;CH;0
0.875 PZ S428 12-22;CH0201591705;PZ428;20159170;104.16;;;20190110;104.09;;0;0;CHF;20180529;105.05;20181121;103.91;20160301;20220615;XSWX;PB;CH;0
0.875 PZ S431 13-21;CH0210240302;PZ431;21024030;103.01;;;20190109;102.95;;0;0;CHF;20180328;103.98;20190109;102.94;20160301;20210413;XSWX;PB;CH;0
0.875 PZ S447 14-21;CH0240623758;PZ447;24062375;103.26;;;20181123;103.26;;0;0;CHF;20180312;104.15;20181108;103.21;20160301;20210607;XSWX;PB;CH;0
0.875 SCCISS 18-21;CH0417086102;SCC181;41708610;100;;;;100;;0;0;CHF;;;;;20180613;20210611;XSWX;AS;CH;0
0.875 SGS 15-30;CH0279135328;SGS151;27913532;98.2;;;20190110;98.35;;0;0;CHF;20180126;101.7;20181120;96.3;20150507;20300506;XSWX;BO;CH;0
0.875 St. LU 13-20;CH0228531478;LUG131;22853147;102.6;;;20181218;102.6;;0;0;CHF;20180227;103.35;20181115;102.5;20131205;20201204;XSWX;BO;CH;0
0.875 St. LU 14-24;CH0261541863;LUG14;26154186;105.65;;;20190107;105.65;;0;0;CHF;20190107;105.7;20180216;103.75;20141205;20241205;XSWX;BO;CH;0
0.875 SULZER 16-26;CH0326371462;SUL161;32637146;94.85;94.85;94.4;20190111;94.55;94.4;20000;20000;CHF;20180117;101.95;20180411;84.3;20160707;20260708;XSWX;BO;CH;0
0.875 ZKB 13-21;CH0212365818;ZKB13;21236581;103.2;;;20190107;103.2;;0;0;CHF;20180227;104.05;20190103;103.05;20130515;20210511;XSWX;BO;CH;0
0.90 TPG 15-35;CH0280063493;TPG15;28006349;103.5;;;20190103;103.5;;0;0;CHF;20190103;104.25;20180216;100.4;20150519;20350517;XSWX;BO;CH;0
0.95 BLSAG 18-39 /Z;CH0446595693;BLS181;44659569;104.25;;;20181218;104.35;;0;0;CHF;20181218;103.1;20181218;103.1;20181210;20391208;XSWX;BO;CH;0
0.95 SPITMA 18-23 /Z;CH0446595651;SPM18;44659565;100.95;;;20190109;100.95;;0;0;CHF;20190107;101.25;20181211;100.15;20181210;20231208;XSWX;BO;CH;0
0.95 ZH 18-42 /Z;CH0451141417;ZUR181;45114141;102.05;102.05;102.05;20190111;102.25;102.05;25000;25000;CHF;20190103;103.7;20181219;101.7;20181217;20421217;XSWX;BO;CH;0
1 AKB 14-23;CH0245146185;AGK14;24514618;105.3;;;20190110;105.3;;0;0;CHF;20180126;106.05;20181009;104.6;20140617;20230614;XSWX;BO;CH;0
1 BL KB 12-22;CH0194112071;BLK121;19411207;104.85;;;20181217;104.85;;0;0;CHF;20180416;105.4;20181128;104.4;20121002;20220929;XSWX;BO;CH;0
1 COOP 14-23;CH0254284778;COB141;25428477;103.7;;;20181213;103.7;;0;0;CHF;20180116;104.4;20181121;102.45;20140925;20230927;XSWX;BO;CH;1000000
1 DORMFI 17-25;CH0384629892;DOR179;38462989;97;97;97;20190111;96.9;97;25000;25000;CHF;20180116;102.95;20181211;95;20171011;20251009;XSWX;BO;CH;0
1 FSTCHMO 17-20;CH0389606051;FMS174;38960605;100.2;;;;100.2;;0;0;CHF;;;;;20171124;20201119;XSWX;AS;CH;0
1 GALENICA 17-26;CH0367206700;GAL171;36720670;100.75;;;20190110;100.75;;0;0;CHF;20180122;103.45;20180731;98.2;20170613;20261211;XSWX;BO;CH;100000
1 GIV 14-20;CH0237552085;GIV14;23755208;102.1;;;20181220;102.1;;0;0;CHF;20180206;103.8;20181220;102.1;20140317;20200915;XSWX;BO;CH;300000
1 GLARNERK 12-22;CH0193265995;GKB12;19326599;104.75;;;20181213;104.75;;0;0;CHF;20180529;105.3;20181213;104.35;20120919;20220916;XSWX;BO;CH;0
1 GLARNERK 13-19;CH0223311959;GKB13;22331195;101.21;;;20181129;101.21;;0;0;CHF;20180301;102.5;20181127;101.26;20131002;20191001;XSWX;BO;CH;1030000
1 HERO 16-26;CH0341725882;HER161;34172588;94.45;94.45;94.45;20190111;94.4;94.45;15000;215000;CHF;20180129;100.2;20190108;94.15;20161026;20261026;XSWX;BO;CH;0
1 HIAG 15-21;CH0284607394;HIA15;28460739;101.1;;;20190108;101.1;;0;0;CHF;20180817;102.35;20181213;100.95;20150629;20210629;XSWX;BO;CH;0
1 HIAG 16-23;CH0326371421;HIA16;32637142;100.05;;;20190110;100.05;;0;0;CHF;20180119;101.5;20181119;99.2;20160701;20230630;XSWX;BO;CH;0
1 HIAG 18-22;CH0434678444;HIA18;43467844;100.45;100.45;100.4;20190111;100.45;100.4;120000;120000;CHF;20190107;100.6;20181102;99.85;20181024;20221024;XSWX;BO;CH;0
1 HOLCIM 15-25;CH0306179125;LAH151;30617912;98.75;98.75;98.7;20190111;98.65;98.7;40000;240000;CHF;20180117;104.3;20181211;97.55;20151204;20251202;XSWX;BO;CH;0
1 HOLCIM 18-24;CH0433761274;LAH18;43376127;99.9;100;99.9;20190111;100.2;100;360000;360000;CHF;20181025;100.65;20181214;99.2;20180907;20241209;XSWX;BO;CH;450000
1 IMPN 16-26;CH0316994661;IMP16;31699466;91.45;;;20190110;91.45;;0;0;CHF;20180921;102.35;20181219;87.85;20160317;20260318;XSWX;BO;CH;0
1 KT BE 12-24;CH0194695117;BE121;19469511;107.05;;;20181220;107.05;;0;0;CHF;20180621;107.1;20181004;105.9;20121023;20241022;XSWX;BO;CH;0
1 KT BL 14-27;CH0252903726;BL141;25290372;108.2;;;20181218;108.2;;0;0;CHF;20181218;107.85;20180425;106.05;20140926;20270324;XSWX;BO;CH;0
1 KT BL 15-40;CH0272154177;BL152;27215417;106.75;;;20180613;106.85;;0;0;CHF;20180405;106.4;20180613;103.75;20150304;20400301;XSWX;BO;CH;0
1 KT GE 12-22;CH0194695208;GE125;19469520;105.35;;;20181213;105.35;;0;0;CHF;20180704;105.7;20181128;104.85;20121024;20221021;XSWX;BO;CH;0
1 KT GE 14-26;CH0249483659;GE142;24948365;107.45;;;20180709;107.45;;0;0;CHF;20180622;107.35;20180201;105.9;20140925;20260925;XSWX;BO;CH;0
1 KT SO 15-45;CH0270373803;SO15;27037380;107.75;;;20181005;107.9;;0;0;CHF;20181005;101.95;20181005;101.95;20150218;20450215;XSWX;BO;CH;0
1 KT VD 12-22;CH0181932929;VD12;18193292;105.15;;;20181213;105.15;;0;0;CHF;20180711;105.85;20181120;104.8;20120605;20220601;XSWX;BO;CH;0
1 KT ZH 12-25;CH0199543544;ZH121;19954354;107.85;;;20190109;107.75;;0;0;CHF;20190109;107.65;20181005;106.45;20121128;20251128;XSWX;BO;CH;0
1 KT ZH 14-27;CH0254212233;ZH143;25421223;108.3;;;20181221;108.3;;0;0;CHF;20181221;108;20181113;106.5;20141002;20271004;XSWX;BO;CH;0
1 LAU 14-22;CH0241530960;LAU14;24153096;104.25;;;20181012;104.25;;0;0;CHF;20180601;104.65;20181012;103.9;20140425;20220427;XSWX;BO;CH;0
1 LINDT 14-24;CH0255475292;LIS142;25547529;105.5;;;20190104;105.5;;0;0;CHF;20180413;106;20180921;104.1;20141007;20241004;XSWX;BO;CH;0
1 Panalpina 18-22 /Z;CH0447353696;PWT18;44735369;101.4;101.4;101.4;20190111;101.4;101.4;15000;15000;CHF;20181214;101.95;20190107;101;20181210;20221208;XSWX;BO;CH;0
1 PB S571 12-21;CH0192241252;PB571;19224125;103.77;;;20181227;103.77;;0;0;CHF;20180405;104.86;20181128;103.67;20160301;20210810;XSWX;PB;CH;0
1 PB S590 14-22;CH0238841891;PB590;23884189;104.34;;;20190104;104.34;;0;0;CHF;20180705;104.88;20181128;104.09;20160301;20220111;XSWX;PB;CH;0
1 PB S592 14-22;CH0241926309;PB592;24192630;104.57;;;20190108;104.55;;0;0;CHF;20180430;105.57;20181011;104.32;20160301;20220506;XSWX;PB;CH;0
1 PB S595 14-23;CH0247849992;PB595;24784999;105.49;;;20181220;105.49;;0;0;CHF;20180329;105.9;20180927;104.91;20160301;20230317;XSWX;PB;CH;0
1 PB S596 14-24;CH0249088136;PB596;24908813;106.13;;;20181228;106.13;;0;0;CHF;20180529;106.66;20181010;105.1;20160301;20240516;XSWX;PB;CH;0
1 PB S598 14-26;CH0255678333;PB598;25567833;106.95;;;20181204;106.95;;0;0;CHF;20180615;106.5;20181022;105.22;20160301;20260703;XSWX;PB;CH;0
1 PB S612 15-45;CH0282528907;PB612;28252890;104.64;;;20181220;104.64;;0;0;CHF;20180131;105.5;20181108;99.4;20160301;20450123;XSWX;PB;CH;0
1 PB S614 15-32;CH0284687412;PB614;28468741;105.66;;;20190107;105.66;;0;0;CHF;20190107;106.37;20181004;103.08;20160301;20320510;XSWX;PB;CH;0
1 PB S619 15-36;CH0297132364;PB619;29713236;104.84;;;20181210;104.94;;0;0;CHF;20181210;103.37;20181119;101.21;20160301;20360123;XSWX;PB;CH;0
1 PB S662 18-43;CH0428194259;PB662;42819425;104.11;;;;104.11;;0;0;CHF;;;;;20180905;20430121;XSWX;PB;CH;0
1 PSP 13-19;CH0196770454;PSP13;19677045;100.1;;;20190110;100.1;;0;0;CHF;20180306;101.35;20190110;100.1;20130206;20190205;XSWX;BO;CH;0
1 PSP 15-25;CH0262881458;PSP15;26288145;104.1;;;20190107;104.1;;0;0;CHF;20180123;105.4;20181108;103.2;20150204;20250204;XSWX;BO;CH;0
1 PZ S425 12-22;CH0193717540;PZ425;19371754;104.8;;;20190109;104.8;;0;0;CHF;20180529;105.76;20181009;104.52;20160301;20220906;XSWX;PB;CH;500000
1 PZ S427 12-23;CH0198800325;PZ427;19880032;105.29;;;20190109;105.29;;0;0;CHF;20180529;105.99;20181010;104.72;20160301;20230208;XSWX;PB;CH;0
1 PZ S444 14-21;CH0235475347;PZ444;23547534;103.2;;;20181219;103.2;;0;0;CHF;20180327;104.34;20181219;103.15;20160301;20210212;XSWX;PB;CH;0
1 PZ S452 14-23;CH0248209642;PZ452;24820964;105.89;;;20181221;105.89;;0;0;CHF;20180704;106.18;20181106;105;20160301;20231213;XSWX;PB;CH;0
1 PZ S459 14-28;CH0263432988;PZ459;26343298;106.86;;;20181220;106.86;;0;0;CHF;20180116;106.77;20181010;104.1;20160301;20280920;XSWX;PB;CH;0
1 RUK 14-24;CH0249483683;RUK14;24948368;105.05;;;20190107;105.05;;0;0;CHF;20180118;106.1;20181004;103.85;20140915;20240913;XSWX;BO;CH;0
1 SAR 14-20;CH0238315698;BSA14;23831569;101.35;;;20190104;101.35;;0;0;CHF;20180321;102.25;20190104;101.35;20140526;20200525;XSWX;BO;CH;0
1 SCM 15-35;CH0268988182;SCM151;26898818;99.5;;;20190108;99.5;;0;0;CHF;20180122;102.95;20181005;96.4;20150415;20350413;XSWX;BO;CH;0
1 SG KB 17-27;CH0373476123;SGK173;37347612;100.15;;;20181220;100.15;;0;0;CHF;20180117;100.8;20181018;98.35;20171129;20271126;XSWX;BO;CH;0
1 SPS 14-19;CH0257042165;SPS141;25704216;101.18;;;20190107;101.18;;0;0;CHF;20180115;102.35;20190107;101.17;20141208;20191206;XSWX;BO;CH;0
1 SPS 18-24;CH0398633252;SPS181;39863325;99.8;;;20190110;99.85;;0;0;CHF;20180713;101.3;20190109;99.7;20180713;20240712;XSWX;BO;CH;350000
1 SWISSGRID 13-20;CH0204811076;SGD131;20481107;101.38;;;20181228;101.38;;0;0;CHF;20180207;103.15;20181228;101.35;20130128;20200127;XSWX;BO;CH;0
1 TG KB 12-22;CH0198323484;TGK12;19832348;104.85;104.85;104.85;20190111;105.05;104.85;25000;25000;CHF;20180601;105.4;20181010;104.4;20121128;20221125;XSWX;BO;CH;0
1 VA BK 14-19;CH0243871735;VAB14;24387173;101.2;;;20190103;101.2;;0;0;CHF;20180115;102.35;20190103;101.17;20140520;20191119;XSWX;BO;CH;0
1 VON ROLL CV 16-22;CH0319544901;ROL16;31954490;125;125;125;20190111;126.7;125;1000;1000;CHF;20180223;144.5;20180625;117;20160407;20220407;XSWX;CB;CH;0
1 ZG KB 12-22;CH0193744916;ZG121;19374491;104.65;104.65;104.65;20190111;105;104.65;20000;20000;CHF;20180529;105.5;20181128;104.45;20120905;20220921;XSWX;BO;CH;0
1 ZH 12-23;CH0186162613;ZUR121;18616261;106.05;;;20190109;106.05;;0;0;CHF;20190103;106.35;20181012;104.95;20120703;20231130;XSWX;BO;CH;0
1 ZH 14-22;CH0240330016;ZUR425;24033001;104.6;;;20181211;104.6;;0;0;CHF;20180815;106;20181109;104.2;20140423;20220420;XSWX;BO;CH;0
1 ZH 14-27;CH0253612581;ZUR144;25361258;107.35;;;20181214;107.35;;0;0;CHF;20180815;106.85;20180216;104.7;20140926;20270324;XSWX;BO;CH;0
1 ZKB 15-20;CH0267596697;ZKA15;26759669;100.2;100.2;100.2;20190111;100.2;100.2;50000;50000;CHF;20180302;101.65;20181005;99.9;20150227;20250829;XSWX;BO;CH;0
1 ZVG 18-28 /Z;CH0398633542;ZIC18;39863354;102.55;;;20190110;102.55;;0;0;CHF;20190110;102.55;20181108;100.55;20181029;20281026;XSWX;BO;CH;0
1.05 FISCHER 18-28;CH0373476636;FI18;37347663;98.8;98.8;98.8;20190111;98.3;98.8;35000;35000;CHF;20180619;100.95;20181210;97.05;20180419;20280418;XSWX;BO;CH;0
1.05 NOV 15-35;CH0270191007;NOV152;27019100;100.15;100.15;100.15;20190111;100.2;100.15;100000;100000;CHF;20180118;104.7;20181010;96.9;20150212;20350509;XSWX;BO;CH;0
1.10 KSBADEN 18-33;CH0413618361;KSB181;41361836;101.85;101.85;101.85;20190111;101.8;101.85;20000;20000;CHF;20180529;102.35;20181010;98.05;20180518;20330519;XSWX;BO;CH;0
1.10 LAU 18-38;CH0401956823;LAU18;40195682;102.95;;;20180924;102.95;;0;0;CHF;20180403;102.35;20180424;99.7;20180312;20380311;XSWX;BO;CH;0
1.125 ADUNO 14-21;CH0246921537;ADU141;24692153;102.8;;;20190109;102.8;;0;0;CHF;20180115;104.2;20190109;102.75;20140715;20210714;XSWX;BO;CH;0
1.125 AUTONEUM 16-23;CH0326213904;AUH16;32621390;94.25;94.25;94.25;20190111;97.25;94.25;25000;25000;CHF;20180207;105;20181219;92;20160701;20230630;XSWX;BO;CH;0
1.125 AUTONEUM 17-25;CH0373476032;AUT17;37347603;96.5;96.5;96.5;20190111;96.8;96.5;10000;10000;CHF;20180412;101.3;20181218;82;20171207;20251204;XSWX;BO;CH;0
1.125 BAL 14-24;CH0261399064;BAL14;26139906;104.6;;;20190110;104.55;;0;0;CHF;20190104;105.1;20180424;103.1;20141217;20241217;XSWX;BO;CH;100000
1.125 BCG 17-27;CH0368697717;BCG171;36869771;98.25;98.25;98.15;20190111;98.1;98.15;20000;20000;CHF;20180405;100.7;20181219;97;20170626;20270624;XSWX;BO;CH;0
1.125 BL KB 13-23;CH0208701380;BLK13;20870138;105.85;;;20181211;105.85;;0;0;CHF;20180529;106.35;20181012;105;20130325;20230322;XSWX;BO;CH;0
1.125 BOBST 18-24;CH0434678352;BOB18;43467835;101.65;;;20190110;101.65;;0;0;CHF;20190104;101.9;20181010;99.9;20180925;20240925;XSWX;BO;CH;650000
1.125 EGW 14-29;CH0253243353;EGW50;25324335;109.45;;;20190108;109.45;;0;0;CHF;20190108;109.45;20181012;106.65;20140922;20290920;XSWX;BO;CH;0
1.125 FR KB 12-22;CH0146843443;FRK12;14684344;104.45;;;20190108;104.45;;0;0;CHF;20180528;105.5;20181213;104.3;20120130;20220127;XSWX;BO;CH;0
1.125 FR KB 13-23;CH0208580693;FRK13;20858069;105.75;;;20190103;105.75;;0;0;CHF;20180406;106.15;20181008;105.1;20130326;20230323;XSWX;BO;CH;0
1.125 FR KB 14-21;CH0233341657;FRK14;23334165;103.35;;;20181128;103.35;;0;0;CHF;20180326;104.45;20181128;103.3;20140203;20210202;XSWX;BO;CH;0
1.125 GENF 13-23;CH0209782033;VGV13;20978203;105.9;;;20181029;105.9;;0;0;CHF;20180524;105.65;20180209;105.15;20130415;20230412;XSWX;BO;CH;0
1.125 GR DI 17-24;CH0361532952;DIX175;36153295;100.05;100.35;100.05;20190111;100.4;100.1;90000;90000;CHF;20180911;102.5;20180125;98.5;20170703;20240702;XSWX;BO;CH;0
1.125 HEP 13-19;CH0209472064;HEP13;20947206;100.38;;;20190108;100.38;;0;0;CHF;20180122;101.9;20190108;100.37;20130404;20190405;XSWX;BO;CH;465000
1.125 INTERSHOP 15-23;CH0275776430;ISH15;27577643;100.5;;;20181227;100.5;;0;0;CHF;20180529;103.5;20181212;99.9;20150416;20230413;XSWX;BO;CH;1700000
1.125 KT SO 12-27;CH0199773232;SO121;19977323;109.35;;;20181228;109.35;;0;0;CHF;20181228;109.4;20181116;107.3;20121127;20271126;XSWX;BO;CH;0
1.125 LU KB 14-23;CH0246920208;LUK14;24692020;106.15;;;20181204;106.15;;0;0;CHF;20180410;106.25;20181010;105.15;20140626;20230727;XSWX;BO;CH;0
1.125 PB S576 12-23;CH0199589588;PB576;19958958;106.59;;;20181220;106.59;;0;0;CHF;20180411;107.11;20181102;105.62;20160301;20231113;XSWX;PB;CH;100000
1.125 PB S588 14-21;CH0233216016;PB588;23321601;103.48;;;20190103;103.48;;0;0;CHF;20180122;104.7;20190103;103.48;20160301;20210226;XSWX;PB;CH;0
1.125 PB S615 15-42;CH0284687420;PB615;28468742;107.96;;;20181206;107.96;;0;0;CHF;20180122;107.99;20180425;102.86;20160301;20420617;XSWX;PB;CH;0
1.125 PB S664 18-48;CH0434678402;PB664;43467840;108.92;;;20181113;108.92;;0;0;CHF;20181026;104.44;20181012;101.06;20181005;20481007;XSWX;PB;CH;0
1.125 PB S665 18-47;CH0438965581;PB665;43896558;108.2;;;20181220;108.31;;0;0;CHF;20181220;108.09;20181017;101.5;20181017;20471016;XSWX;PB;CH;0
1.125 PZ S438 13-20;CH0222136506;PZ438;22213650;102.37;;;20181220;102.37;;0;0;CHF;20180323;103.87;20181220;102.4;20160301;20200609;XSWX;PB;CH;0
1.125 PZ S449 14-23;CH0242596143;PZ449;24259614;106.09;;;20181107;106.09;;0;0;CHF;20180530;106.73;20181107;105.44;20160301;20230425;XSWX;PB;CH;0
1.125 SHKB 13-23;CH0210461312;SKB13;21046131;105.95;;;20190107;105.95;;0;0;CHF;20180711;106.75;20181120;105.3;20130422;20230419;XSWX;BO;CH;0
1.125 SIKA 13-19;CH0224761509;SIK13;22476150;101.2;;;20190109;101.2;;0;0;CHF;20180119;102.5;20181221;101.15;20131112;20191111;XSWX;BO;CH;200000
1.125 SIKA 18-28;CH0425766521;SIK186;42576652;100.9;100.9;100.75;20190111;100.6;100.75;310000;310000;CHF;20190104;102.9;20190110;100.6;20180710;20280710;XSWX;BO;CH;0
1.125 SLH 13-19;CH0212184060;SWL13;21218406;100.73;;;20190107;100.73;;0;0;CHF;20180122;102.15;20190107;100.72;20130619;20190618;XSWX;BO;CH;0
1.125 St. LU 12-22;CH0185754352;LUG12;18575435;105;;;20181009;105;;0;0;CHF;20180711;105.55;20181009;104.65;20120530;20220527;XSWX;BO;CH;0
1.125 SZ KB 13-23;CH0205310904;SZK13;20531090;105.75;;;20181213;105.75;;0;0;CHF;20180118;106.5;20181213;105.25;20130218;20230215;XSWX;BO;CH;0
1.125 ZG KB 13-20;CH0224904018;ZG131;22490401;102.8;102.8;102.8;20190111;102.9;102.8;10000;10000;CHF;20180117;104.2;20190111;102.8;20131015;20201026;XSWX;BO;CH;0
1.125 ZH 14-23;CH0236516784;ZUR14;23651678;106.1;;;20181221;106.1;;0;0;CHF;20180813;106.5;20181101;105.6;20140304;20230301;XSWX;BO;CH;0
1.125 ZH 15-40;CH0284950505;ZUR15;28495050;106.1;;;20180912;106.3;;0;0;CHF;20180528;104.65;20180912;103.8;20150625;20400622;XSWX;BO;CH;0
1.125 ZKB 13-24;CH0203872863;ZKB129;20387286;106.7;;;20180831;106.7;;0;0;CHF;20180411;106.85;20180425;105.8;20130125;20240124;XSWX;BO;CH;0
1.125 ZVG 13-19;CH0222705979;ZVG13;22270597;101.11;101.11;101.11;20190111;101.22;101.11;40000;40000;CHF;20180308;102.65;20190111;101.11;20130917;20190913;XSWX;BO;CH;100000
1.20 LAU 18-37;CH0434678436;LAU181;43467843;104.75;;;20190103;104.75;;0;0;CHF;20190103;106.25;20181109;101.05;20181022;20371022;XSWX;BO;CH;0
1.25 ALL 14-19;CH0234274444;ALL14;23427444;100.37;;;20190103;100.37;;0;0;CHF;20180131;101.79;20190103;100.4;20140331;20190328;XSWX;BO;CH;0
1.25 BCNEUCHA 12-21;CH0183366167;BCN12;18336616;103.85;;;20181002;103.85;;0;0;CHF;20180302;104.65;20181002;104;20120424;20210421;XSWX;BO;CH;0
1.25 CEMBRA 14-22;CH0255287028;CMB141;25528702;104.25;;;20190107;104.25;;0;0;CHF;20180411;105.4;20181012;103.65;20141010;20221012;XSWX;BO;CH;200000
1.25 COOP 12-19;CH0188726811;COB12;18872681;100.96;100.96;100.96;20190111;100.96;100.96;50000;50000;CHF;20180216;102.33;20190111;100.96;20120723;20190722;XSWX;BO;CH;3150000
1.25 EGW 12-27;CH0185754162;EGW43;18575416;110.4;;;20181115;110.4;;0;0;CHF;20180117;110.3;20181112;108.6;20120613;20270610;XSWX;BO;CH;0
1.25 EIDG 12-24;CH0127181177;E121;12718117;110.07;110.07;110.05;20190111;109.8;110.05;73000;73000;CHF;20180529;110.55;20181010;108.32;20120510;20240606;XSWX;BO;CH;0
1.25 EIDG 12-37;CH0127181193;E123;12718119;118.1;118.1;117.85;20190111;117.71;117.85;65000;65000;CHF;20181227;119;20180214;112.36;20120614;20370623;XSWX;BO;CH;4000000
1.25 EIDG 14-26;CH0224396983;E14;22439698;112.48;112.48;112.48;20190111;112.4;112.48;5000;5000;CHF;20180529;113.01;20180212;109.9;20140515;20260526;XSWX;BO;CH;7400000
1.25 FLUGH 12-20;CH0187694366;FHZ12;18769436;102.25;;;20190107;102.25;;0;0;CHF;20180209;103.75;20190107;102.25;20120628;20200630;XSWX;BO;CH;0
1.25 FR KB 14-24;CH0244175201;FRK141;24417520;107.35;;;20190103;107.35;;0;0;CHF;20190103;107.55;20181017;106.45;20140530;20240529;XSWX;BO;CH;0
1.25 GR DI 18-23;CH0373476768;DIX180;37347676;102.25;;;20190104;102.25;;0;0;CHF;20190104;102.5;20181204;100.35;20180605;20230602;XSWX;BO;CH;0
1.25 GR KB 12-24;CH0186472822;GRK121;18647282;107.65;;;20190108;107.65;;0;0;CHF;20190108;107.75;20180509;106.8;20120612;20240611;XSWX;BO;CH;0
1.25 HERO 13-20;CH0214883156;HER13;21488315;100.71;;;20190110;100.71;;0;0;CHF;20180202;102.75;20181228;100.15;20130624;20200623;XSWX;BO;CH;0
1.25 KT BE 12-27;CH0143808340;BE12;14380834;110.5;;;20181130;110.5;;0;0;CHF;20180810;109.85;20181112;108.55;20120328;20270323;XSWX;BO;CH;0
1.25 KT BE 13-21;CH0221961730;BE122;22196173;104.85;;;20181221;104.85;;0;0;CHF;20180404;105.95;20181221;104.75;20130918;20210915;XSWX;BO;CH;0
1.25 KT BE 13-28;CH0204365651;BE13;20436565;110.25;;;20190109;110.25;;0;0;CHF;20181221;110.45;20180221;108.15;20130205;20280202;XSWX;BO;CH;0
1.25 KT BE 14-24;CH0239713297;BE14;23971329;108.3;;;20181031;108.3;;0;0;CHF;20180530;108.8;20181031;107.4;20140417;20240417;XSWX;BO;CH;0
1.25 KT BE 14-30;CH0252510414;BE141;25251041;111;;;20190103;111;;0;0;CHF;20190103;111.6;20180515;108.6;20140910;20300909;XSWX;BO;CH;0
1.25 KT GE 12-22;CH0184911953;GE123;18491195;106.3;;;20190107;106.3;;0;0;CHF;20180117;106.9;20181108;105.85;20120525;20221223;XSWX;BO;CH;0
1.25 KT GE 12-26;CH0194695216;GE126;19469521;109.1;;;20190109;109.1;;0;0;CHF;20180530;109.45;20180215;106.9;20121024;20261021;XSWX;BO;CH;0
